"","GO.Slim.Term","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","GO.Term"
"1614","molybdate ion transmembrane transporter activity",1,0.702118702169093,0,1,NA
"1615","molybdate ion transport",1,0.702118702169093,0,1,NA
"1616","molybdenum ion binding",1,0.705216133909766,0,1,NA
"1617","molybdopterin cofactor binding",1,0.705216133909766,0,1,NA
"1618","monooxygenase activity",1,0.349047615869317,0,3,NA
"1619","morphogenesis of an epithelium",1,0.659082460423277,0,1,NA
"1620","motor axon guidance",1,0.455175188140204,0,2,NA
"1621","mRNA 3'-end processing",1,0.700594888712522,0,1,NA
"1622","mRNA 3'-UTR binding",1,0.201659070571001,0,4,NA
"1623","mRNA 5'-UTR binding",1,0.483535559956383,0,2,NA
"1624","mRNA catabolic process",1,0.70525533638833,0,1,NA
"1625","mRNA cleavage",1,0.700594888712522,0,1,NA
"1626","mRNA cleavage and polyadenylation specificity factor complex",1,0.700605151641648,0,1,NA
"1627","mRNA cleavage factor complex",1,0.700594888712522,0,1,NA
"1628","mRNA export from nucleus",1,0.178962135299414,0,4,NA
"1629","mRNA modification",1,0.705255336388364,0,1,NA
"1630","mRNA polyadenylation",1,0.344941942544613,0,3,NA
"1631","mRNA processing",1,0.0199476042949289,0,11,NA
"1632","mRNA splice site selection",1,0.644251789464332,0,1,NA
"1633","mRNA stabilization",1,0.429033932890366,0,2,NA
"1634","mRNA transcription",1,0.703731069233631,0,1,NA
"1635","multi-eIF complex",1,0.705255336388336,0,1,NA
"1636","multicellular organism growth",1,0.26650270096337,0,3,NA
"1637","mushroom body development",1,0.702453300827361,0,1,NA
"1638","MyD88-dependent toll-like receptor signaling pathway",1,0.705255336388697,0,1,NA
"1639","myelin maintenance in the central nervous system",1,0.705255336388334,0,1,NA
"1640","myelin maintenance in the peripheral nervous system",1,0.49707723819735,0,2,NA
"1641","myelin sheath",1,0.241611019632015,0,4,NA
"1642","myeloid cell homeostasis",1,0.705241119666642,0,1,NA
"1643","myoblast differentiation",1,0.703731069233631,0,1,NA
"1644","myosin binding",1,0.705255336388639,0,1,NA
"1645","myosin light chain binding",1,0.705255336388337,0,1,NA
"1646","N-acetylgalactosamine-4-sulfatase activity",1,0.681394134163254,0,1,NA
"1647","N-acetylglucosamine kinase activity",1,0.70513000797313,0,1,NA
"1648","N-acetylglucosamine metabolic process",1,0.70513000797313,0,1,NA
"1649","N-acetylmannosamine metabolic process",1,0.70513000797313,0,1,NA
"1650","N-acetylneuraminate catabolic process",1,0.70513000797313,0,1,NA
"1651","N-glycan processing",1,0.705255336388334,0,1,NA
"1652","NAD or NADH binding",1,0.349395156368047,0,3,NA
"1653","NAD+ ADP-ribosyltransferase activity",1,0.678310769298998,0,1,NA
"1654","NAD+ kinase activity",1,0.666117363989858,0,1,NA
"1655","NADH dehydrogenase (ubiquinone) activity",1,0.350153008734754,0,3,NA
"1656","NADH dehydrogenase activity",1,0.705255336388515,0,1,NA
"1657","NADH metabolic process",1,0.704323062305627,0,1,NA
"1658","NEDD8-specific protease activity",1,0.705255336388335,0,1,NA
"1659","negative regulation of activin receptor signaling pathway",1,0.704756686078758,0,1,NA
"1660","negative regulation of adenylate cyclase activity",1,0.705252472502395,0,1,NA
"1661","negative regulation of B cell proliferation",1,0.443554136284549,0,2,NA
"1662","negative regulation of blood vessel remodeling",1,0.697906360025478,0,1,NA
"1663","negative regulation of BMP signaling pathway",1,0.704756686078758,0,1,NA
"1664","negative regulation of cardiac muscle contraction",1,0.705255336388334,0,1,NA
"1665","negative regulation of catalytic activity",1,0.673857834651331,0,1,NA
"1666","negative regulation of cell migration",1,0.459053683352305,0,2,NA
"1667","negative regulation of cellular extravasation",1,0.697906360025478,0,1,NA
"1668","negative regulation of cholesterol biosynthetic process",1,0.705241119666642,0,1,NA
"1669","negative regulation of cytokine production",1,0.705255336388697,0,1,NA
"1670","negative regulation of deoxyribonuclease activity",1,0.696951278640843,0,1,NA
"1671","negative regulation of endothelial cell differentiation",1,0.705216133909766,0,1,NA
"1672","negative regulation of endothelial cell proliferation",1,0.705216133909766,0,1,NA
"1673","negative regulation of epithelial cell proliferation",1,0.704052886995454,0,1,NA
"1674","negative regulation of ERK1 and ERK2 cascade",1,0.705255336388486,0,1,NA
"1675","negative regulation of fat cell differentiation",1,0.705255336388336,0,1,NA
"1676","negative regulation of fat cell proliferation",1,0.704831371847351,0,1,NA
"1677","negative regulation of fibroblast proliferation",1,0.704052886995454,0,1,NA
"1678","negative regulation of G0 to G1 transition",1,0.704831371847351,0,1,NA
"1679","negative regulation of glucocorticoid biosynthetic process",1,0.692330964104232,0,1,NA
"1680","negative regulation of heart contraction",1,0.692330964104232,0,1,NA
"1681","negative regulation of I-kappaB kinase/NF-kappaB cascade",1,0.705255336388334,0,1,NA
"1682","negative regulation of interleukin-1 beta secretion",1,0.705255336388334,0,1,NA
"1683","negative regulation of interleukin-8 production",1,0.698095296268612,0,1,NA
"1684","negative regulation of JUN kinase activity",1,0.702453300827361,0,1,NA
"1685","negative regulation of lipopolysaccharide-mediated signaling pathway",1,0.698095296268612,0,1,NA
"1686","negative regulation of macroautophagy",1,0.439771285809747,0,2,NA
"1687","negative regulation of mitosis",1,0.687342248534745,0,1,NA
"1688","negative regulation of muscle atrophy",1,0.625873602920641,0,1,NA
"1689","negative regulation of muscle cell apoptosis",1,0.705255336388334,0,1,NA
"1690","negative regulation of myeloid cell differentiation",1,0.704052886995454,0,1,NA
"1691","negative regulation of neuroblast proliferation",1,0.701600254873824,0,1,NA
"1692","negative regulation of neuron differentiation",1,0.705255336388336,0,1,NA
"1693","negative regulation of neutrophil degranulation",1,0.697906360025478,0,1,NA
"1694","negative regulation of NF-kappaB transcription factor activity",1,0.492033613489601,0,2,NA
"1695","negative regulation of nitric oxide biosynthetic process",1,0.705255336388334,0,1,NA
"1696","negative regulation of proteasomal ubiquitin-dependent protein catabolic process",1,0.66110574396835,0,1,NA
"1697","negative regulation of protein amino acid ADP-ribosylation",1,0.705125193547816,0,1,NA
"1698","negative regulation of protein catabolic process",1,0.705255336388337,0,1,NA
"1699","negative regulation of protein kinase activity",1,0.497005228612121,0,2,NA
"1700","negative regulation of protein kinase B signaling cascade",1,0.497059602767012,0,2,NA
"1701","negative regulation of protein secretion",1,0.69325117950707,0,1,NA
"1702","negative regulation of protein ubiquitination",1,0.625873602920641,0,1,NA
"1703","negative regulation of sequestering of triglyceride",1,0.651366662059173,0,1,NA
"1704","negative regulation of smooth muscle cell migration",1,0.686121846511362,0,1,NA
"1705","negative regulation of sodium ion transport",1,0.705255336388334,0,1,NA
"1706","negative regulation of stress-activated MAPK cascade",1,0.705139096972425,0,1,NA
"1707","negative regulation of stress fiber formation",1,0.69770745007994,0,1,NA
"1708","negative regulation of telomere maintenance via telomerase",1,0.705255336388335,0,1,NA
"1709","negative regulation of toll-like receptor signaling pathway",1,0.698095296268612,0,1,NA
"1710","negative regulation of TOR signaling pathway",1,0.497087272634894,0,2,NA
"1711","negative regulation of transcription from RNA polymerase II promoter in response to UV-induced DNA damage",1,0.705255336388334,0,1,NA
"1712","negative regulation of translation",1,0.165131343385588,0,5,NA
"1713","negative regulation of translational initiation",1,0.705255336388364,0,1,NA
"1714","negative regulation of translational initiation in response to stress",1,0.705255336388336,0,1,NA
"1715","negative regulation of transmembrane iron ion transport",1,0.673857834651331,0,1,NA
"1716","negative regulation of tumor necrosis factor production",1,0.698095296268612,0,1,NA
"1717","negative regulation of type I interferon-mediated signaling pathway",1,0.698095296268612,0,1,NA
"1718","negative regulation of vascular endothelial growth factor receptor signaling pathway",1,0.705255336388334,0,1,NA
"1719","neuroblast fate commitment",1,0.701600254873824,0,1,NA
"1720","neurofilament cytoskeleton organization",1,0.705241119666642,0,1,NA
"1721","neuromuscular junction",1,0.490997958026719,0,2,NA
"1722","neuromuscular junction development",1,0.496317134160762,0,2,NA
"1723","neuromuscular process controlling posture",1,0.69027917730291,0,1,NA
"1724","neuron differentiation",1,0.705255336388453,0,1,NA
"1725","neuron fate specification",1,0.704928272975308,0,1,NA
"1726","neuron migration",1,0.255212707544532,0,3,NA
"1727","neuron projection morphogenesis",1,0.473037181896499,0,2,NA
"1728","neuron remodeling",1,0.62180480655875,0,1,NA
"1729","neurotransmitter catabolic process",1,0.636020045488434,0,1,NA
"1730","neurotransmitter secretion",1,0.704164208359913,0,1,NA
"1731","nitrite reductase (NO-forming) activity",1,0.705216133909766,0,1,NA
"1732","norepinephrine biosynthetic process",1,0.673857834651331,0,1,NA
"1733","norepinephrine metabolic process",1,0.673857834651331,0,1,NA
"1734","Notch receptor processing",1,0.693154548989832,0,1,NA
"1735","nuclear-transcribed mRNA catabolic process",1,0.496011416963947,0,2,NA
"1736","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",1,0.703813892477072,0,1,NA
"1737","nuclear-transcribed mRNA catabolic process, endonucleolytic cleavage-dependent decay",1,0.705255336388334,0,1,NA
"1738","nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'",1,0.705255336388334,0,1,NA
"1739","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",1,0.412218280482637,0,2,NA
"1740","nuclear-transcribed mRNA poly(A) tail shortening",1,0.703813892477072,0,1,NA
"1741","nuclear chromosome, telomeric region",1,0.477981434805429,0,2,NA
"1742","nuclear cyclin-dependent protein kinase holoenzyme complex",1,0.705255336388336,0,1,NA
"1743","nuclear envelope organization",1,0.704756686078758,0,1,NA
"1744","nuclear envelope reassembly",1,0.704747562069118,0,1,NA
"1745","nuclear euchromatin",1,0.682361124628464,0,1,NA
"1746","nuclear exosome (RNase complex)",1,0.705255336388334,0,1,NA
"1747","nuclear export signal receptor activity",1,0.658103465060279,0,1,NA
"1748","nuclear heterochromatin",1,0.673358006771003,0,1,NA
"1749","nuclear mRNA cis splicing, via spliceosome",1,0.705255336388423,0,1,NA
"1750","nuclear nucleosome",1,0.673358006771003,0,1,NA
"1751","nuclear outer membrane",1,0.628118814625294,0,1,NA
"1752","nuclear pore distribution",1,0.663879656741887,0,1,NA
"1753","nuclear pore organization",1,0.462472609642313,0,2,NA
"1754","nuclear replication fork",1,0.705253029222491,0,1,NA
"1755","nucleocytoplasmic transport",1,0.49133842607428,0,2,NA
"1756","nucleoside binding",1,0.652222334043252,0,1,NA
"1757","nucleoside kinase activity",1,0.7047155083423,0,1,NA
"1758","nucleotide-excision repair",1,0.683315111585954,0,1,NA
"1759","nucleotide-excision repair, DNA gap filling",1,0.705125193547816,0,1,NA
"1760","nucleotide binding",1,0.227853414469304,0,4,NA
"1761","oenocyte differentiation",1,0.69953590392981,0,1,NA
"1762","oligo-1,6-glucosidase activity",1,0.69027917730291,0,1,NA
"1763","oligopeptide transport",1,0.705255317069278,0,1,NA
"1764","oligosaccharide biosynthetic process",1,0.705255336388361,0,1,NA
"1765","ommochrome biosynthetic process",1,0.705255336388336,0,1,NA
"1766","oocyte development",1,0.629404052784636,0,1,NA
"1767","oocyte growth",1,0.70525533638833,0,1,NA
"1768","organ morphogenesis",1,0.456073606878426,0,2,NA
"1769","organelle membrane",1,0.11695010514992,0,6,NA
"1770","organelle organization",1,0.705255336388336,0,1,NA
"1771","orthogonal dichotomous subdivision of terminal units involved in lung branching morphogenesis",1,0.667279031090361,0,1,NA
"1772","ossification involved in bone morphogenesis",1,0.691422113136754,0,1,NA
"1773","osteoclast differentiation",1,0.62180480655875,0,1,NA
"1774","outer dense fiber",1,0.705255336388457,0,1,NA
"1775","outer ear morphogenesis",1,0.704928272975308,0,1,NA
"1776","outer kinetochore of condensed chromosome",1,0.663879656741887,0,1,NA
"1777","ovarian follicle cell development",1,0.702453300827361,0,1,NA
"1778","ovarian follicle development",1,0.219656538691579,0,4,NA
"1779","oxaloacetate transmembrane transporter activity",1,0.705255336388334,0,1,NA
"1780","oxaloacetate transport",1,0.705255336388334,0,1,NA
"1781","oxidative phosphorylation",1,0.705255336388335,0,1,NA
"1782","oxidized DNA binding",1,0.705125193547816,0,1,NA
"1783","oxidoreductase activity, acting on CH-OH group of donors",1,0.705216133909766,0,1,NA
"1784","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",1,0.349302705978646,0,3,NA
"1785","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors",1,0.57706466745467,0,1,NA
"1786","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",1,0.705255336388336,0,1,NA
"1787","oxidoreductase activity, acting on sulfur group of donors, disulfide as acceptor",1,0.705255336388336,0,1,NA
"1788","oxidoreductase activity, acting on the aldehyde or oxo group of donors",1,0.705216133909766,0,1,NA
"1789","oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",1,0.705255336388336,0,1,NA
"1790","oxidoreductase activity, acting on the CH-CH group of donors",1,0.701658944071576,0,1,NA
"1791","oxysterol binding",1,0.685861263109938,0,1,NA
"1792","palmitoyl-(protein) hydrolase activity",1,0.705255336388364,0,1,NA
"1793","paraxial mesoderm development",1,0.663879656741887,0,1,NA
"1794","pattern specification process",1,0.704928272975308,0,1,NA
"1795","peptidyl-diphthamide biosynthetic process from peptidyl-histidine",1,0.703272821155979,0,1,NA
"1796","peptidyl-lysine dimethylation",1,0.705255336388361,0,1,NA
"1797","peptidyl-lysine modification",1,0.673857834651331,0,1,NA
"1798","peptidyl-lysine monomethylation",1,0.705255336388361,0,1,NA
"1799","pericentriolar material",1,0.678310769298998,0,1,NA
"1800","perineurial glial growth",1,0.530282439687256,0,1,NA
"1801","peripheral nervous system development",1,0.69953590392981,0,1,NA
"1802","peroxidase activity",1,0.662993367629325,0,1,NA
"1803","peroxisomal membrane",1,0.348133981565038,0,3,NA
"1804","peroxisome degradation",1,0.675189982162715,0,1,NA
"1805","peroxisome organization",1,0.705255336388486,0,1,NA
"1806","pH reduction",1,0.704005972065787,0,1,NA
"1807","pharyngeal system development",1,0.704928272975308,0,1,NA
"1808","phenylpropanoid metabolic process",1,0.705235521344127,0,1,NA
"1809","phosphatase activity",1,0.692330964104232,0,1,NA
"1810","phosphatidylethanolamine biosynthetic process",1,0.705255336388336,0,1,NA
"1811","phosphatidylglycerol biosynthetic process",1,0.705255336388336,0,1,NA
"1812","phosphatidylglycerophosphatase activity",1,0.705255336388336,0,1,NA
"1813","phosphatidylinositol-3,4,5-trisphosphate binding",1,0.705255336388697,0,1,NA
"1814","phosphatidylinositol-3,5-bisphosphate binding",1,0.665469870077099,0,1,NA
"1815","phosphatidylinositol-4-phosphate binding",1,0.446409505710863,0,2,NA
"1816","phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity",1,0.44693660986612,0,2,NA
"1817","phosphatidylinositol 3-kinase complex I",1,0.675189982162715,0,1,NA
"1818","phosphatidylinositol 3-kinase complex II",1,0.675189982162715,0,1,NA
"1819","phosphatidylinositol 3-phosphate binding",1,0.665469870077099,0,1,NA
"1820","phosphatidylinositol binding",1,0.704290838631469,0,1,NA
"1821","phosphatidylserine binding",1,0.651366662059173,0,1,NA
"1822","phosphoinositide 3-kinase binding",1,0.692330964104232,0,1,NA
"1823","phosphoinositide 3-kinase complex",1,0.625873602920641,0,1,NA
"1824","phosphoinositide 3-kinase complex, class III",1,0.675189982162715,0,1,NA
"1825","phosphoinositide dephosphorylation",1,0.634197053497139,0,1,NA
"1826","phosphoinositide phosphorylation",1,0.584998339802041,0,1,NA
"1827","phospholipid biosynthetic process",1,0.49631883543813,0,2,NA
"1828","phospholipid scramblase activity",1,0.705255334360753,0,1,NA
"1829","phospholipid transport",1,0.651366662059173,0,1,NA
"1830","phospholipid transporter activity",1,0.651366662059173,0,1,NA
"1831","phosphopantothenoylcysteine decarboxylase activity",1,0.705255336388335,0,1,NA
"1832","phosphoprotein binding",1,0.625873602920641,0,1,NA
"1833","phosphoprotein phosphatase activity",1,0.705087075430608,0,1,NA
"1834","phosphoric ester hydrolase activity",1,0.634197053497139,0,1,NA
"1835","phosphorylase kinase regulator activity",1,0.689369612861654,0,1,NA
"1836","phosphorylation",1,0.625873602920641,0,1,NA
"1837","phosphoserine binding",1,0.705255336388334,0,1,NA
"1838","phosphothreonine binding",1,0.705255336388334,0,1,NA
"1839","photoreceptor cell development",1,0.698874417042862,0,1,NA
"1840","photoreceptor cell differentiation",1,0.701600254873824,0,1,NA
"1841","photoreceptor cell morphogenesis",1,0.646844250402792,0,1,NA
"1842","photoreceptor connecting cilium",1,0.704847026302216,0,1,NA
"1843","phragmoplast",1,0.655115386203809,0,1,NA
"1844","pICln-Sm protein complex",1,0.704351017920146,0,1,NA
"1845","pigment binding",1,0.705255336388336,0,1,NA
"1846","planar dichotomous subdivision of terminal units involved in lung branching morphogenesis",1,0.667279031090361,0,1,NA
"1847","plant-type vacuole membrane",1,0.687785883541605,0,1,NA
"1848","plasma membrane copper ion transport",1,0.673857834651331,0,1,NA
"1849","plasma membrane organization",1,0.691422113136754,0,1,NA
"1850","platelet-derived growth factor receptor signaling pathway",1,0.705255336388486,0,1,NA
"1851","platelet alpha granule lumen",1,0.705255336388336,0,1,NA
"1852","pollen exine formation",1,0.704075898226146,0,1,NA
"1853","pollen wall assembly",1,0.704075898226146,0,1,NA
"1854","poly(G) RNA binding",1,0.705255336388424,0,1,NA
"1855","poly(U) RNA binding",1,0.497087272634963,0,2,NA
"1856","polytene chromosome",1,0.70525533638833,0,1,NA
"1857","positive regulation of actin filament polymerization",1,0.625873602920641,0,1,NA
"1858","positive regulation of actin nucleation",1,0.704919913973357,0,1,NA
"1859","positive regulation of alpha-beta T cell differentiation",1,0.704565564088856,0,1,NA
"1860","positive regulation of axon extension",1,0.677351433135517,0,1,NA
"1861","positive regulation of bone resorption",1,0.704005972065787,0,1,NA
"1862","positive regulation of calcium-mediated signaling",1,0.705255336388336,0,1,NA
"1863","positive regulation of catalytic activity",1,0.328758592184401,0,3,NA
"1864","positive regulation of cell death",1,0.483582742663139,0,2,NA
"1865","positive regulation of cell growth",1,0.446622119086589,0,2,NA
"1866","positive regulation of cell proliferation",1,0.344801608156348,0,3,NA
"1867","positive regulation of cell size",1,0.673857834651331,0,1,NA
"1868","positive regulation of cholesterol efflux",1,0.686121846511362,0,1,NA
"1869","positive regulation of circadian rhythm",1,0.659082460423277,0,1,NA
"1870","positive regulation of collagen biosynthetic process",1,0.705255336388639,0,1,NA
"1871","positive regulation of cytokine production",1,0.705241119666642,0,1,NA
"1872","positive regulation of defense response to virus by host",1,0.705255336388334,0,1,NA
"1873","positive regulation of DNA damage response, signal transduction by p53 class mediator",1,0.44259380502394,0,2,NA
"1874","positive regulation of DNA repair",1,0.488299686188792,0,2,NA
"1875","positive regulation of DNA replication during S phase",1,0.633751418885862,0,1,NA
"1876","positive regulation of epithelial cell proliferation",1,0.474706418714828,0,2,NA
"1877","positive regulation of epithelial to mesenchymal transition",1,0.625873602920641,0,1,NA
"1878","positive regulation of erythrocyte differentiation",1,0.705255336388423,0,1,NA
"1879","positive regulation of estrogen receptor signaling pathway",1,0.70525533638833,0,1,NA
"1880","positive regulation of exocytosis",1,0.473976940935566,0,2,NA
"1881","positive regulation of fat cell differentiation",1,0.705255336388334,0,1,NA
"1882","positive regulation of fibroblast migration",1,0.69033908630093,0,1,NA
"1883","positive regulation of filopodium assembly",1,0.375666004486418,0,2,NA
"1884","positive regulation of glial cell proliferation",1,0.625873602920641,0,1,NA
"1885","positive regulation of GTPase activity",1,0.132563515867348,0,5,NA
"1886","positive regulation of heart contraction",1,0.692330964104232,0,1,NA
"1887","positive regulation of histone H3-K9 methylation",1,0.622102859535653,0,1,NA
"1888","positive regulation of histone phosphorylation",1,0.629404052784636,0,1,NA
"1889","positive regulation of insulin receptor signaling pathway",1,0.651366662059173,0,1,NA
"1890","positive regulation of isotype switching",1,0.622102859535653,0,1,NA
"1891","positive regulation of keratinocyte migration",1,0.625873602920641,0,1,NA
"1892","positive regulation of lamellipodium assembly",1,0.421392886905196,0,2,NA
"1893","positive regulation of lipid biosynthetic process",1,0.625873602920641,0,1,NA
"1894","positive regulation of lipid metabolic process",1,0.705255336388336,0,1,NA
"1895","positive regulation of lipid storage",1,0.705255336388334,0,1,NA
"1896","positive regulation of lipid transport",1,0.686121846511362,0,1,NA
"1897","positive regulation of macroautophagy",1,0.686054995809258,0,1,NA
"1898","positive regulation of mitochondrial membrane potential",1,0.676833272366705,0,1,NA
"1899","positive regulation of mitochondrial translation",1,0.705255336388334,0,1,NA
"1900","positive regulation of mitotic centrosome separation",1,0.704747562069118,0,1,NA
"1901","positive regulation of mRNA 3'-end processing",1,0.704052886995454,0,1,NA
"1902","positive regulation of mRNA processing",1,0.705255336388364,0,1,NA
"1903","positive regulation of myotube differentiation",1,0.625873602920641,0,1,NA
"1904","positive regulation of neuron maturation",1,0.625873602920641,0,1,NA
"1905","positive regulation of neurotransmitter secretion",1,0.704164208359913,0,1,NA
"1906","positive regulation of NF-kappaB transcription factor activity",1,0.497087272635285,0,2,NA
"1907","positive regulation of nitric oxide biosynthetic process",1,0.625873602920641,0,1,NA
"1908","positive regulation of nucleocytoplasmic transport",1,0.705255336388334,0,1,NA
"1909","positive regulation of oligodendrocyte differentiation",1,0.625873602920641,0,1,NA
"1910","positive regulation of osteoblast differentiation",1,0.704005972065787,0,1,NA
"1911","positive regulation of oxidoreductase activity",1,0.673857834651331,0,1,NA
"1912","positive regulation of peptidyl-tyrosine phosphorylation",1,0.625873602920641,0,1,NA
"1913","positive regulation of phosphoprotein phosphatase activity",1,0.625873602920641,0,1,NA
"1914","positive regulation of protein binding",1,0.686121846511362,0,1,NA
"1915","positive regulation of protein catabolic process",1,0.233263493107784,0,4,NA
"1916","positive regulation of protein import into nucleus",1,0.705255336388334,0,1,NA
"1917","positive regulation of protein kinase activity",1,0.69770745007994,0,1,NA
"1918","positive regulation of protein transport",1,0.686121846511362,0,1,NA
"1919","positive regulation of RNA elongation from RNA polymerase II promoter",1,0.704052886995454,0,1,NA
"1920","positive regulation of RNA splicing",1,0.682361124628464,0,1,NA
"1921","positive regulation of smooth muscle cell proliferation",1,0.625873602920641,0,1,NA
"1922","positive regulation of smoothened signaling pathway",1,0.704188944753216,0,1,NA
"1923","positive regulation of stress fiber formation",1,0.625873602920641,0,1,NA
"1924","positive regulation of striated muscle contraction",1,0.692330964104232,0,1,NA
"1925","positive regulation of superoxide release",1,0.705241119666642,0,1,NA
"1926","positive regulation of synaptic plasticity",1,0.476652989808237,0,2,NA
"1927","positive regulation of telomerase activity",1,0.705170917858055,0,1,NA
"1928","positive regulation of telomere maintenance via telomerase",1,0.300385700165879,0,3,NA
"1929","positive regulation of transcription from RNA polymerase III promoter",1,0.625873602920641,0,1,NA
"1930","positive regulation of translational fidelity",1,0.705255336388335,0,1,NA
"1931","positive regulation of type I hypersensitivity",1,0.705255336388697,0,1,NA
"1932","positive regulation of type III hypersensitivity",1,0.705255336388697,0,1,NA
"1933","positive regulation of viral genome replication",1,0.329967988772916,0,3,NA
"1934","positive regulation of viral protein levels in host cell",1,0.467779783628958,0,2,NA
"1935","positive regulation of viral reproduction",1,0.685274691298518,0,1,NA
"1936","positive regulation of Wnt receptor signaling pathway",1,0.704052886995454,0,1,NA
"1937","positive transcription elongation factor complex b",1,0.705255336388336,0,1,NA
"1938","post-embryonic development",1,0.393546425105747,0,2,NA
"1939","post-embryonic gut morphogenesis",1,0.610326725892072,0,1,NA
"1940","post-translational protein modification",1,0.342814115669598,0,3,NA
"1941","posttranscriptional gene silencing",1,0.59489829433108,0,1,NA
"1942","posttranscriptional regulation of gene expression",1,0.454032463788088,0,2,NA
"1943","potassium ion antiporter activity",1,0.687785883541605,0,1,NA
"1944","potassium ion binding",1,0.692330964104232,0,1,NA
"1945","potassium ion import",1,0.692330964104232,0,1,NA
"1946","potassium:hydrogen antiporter activity",1,0.683915867465419,0,1,NA
"1947","POZ domain binding",1,0.705255336388545,0,1,NA
"1948","pre-autophagosomal structure",1,0.705255336388452,0,1,NA
"1949","pre-B cell allelic exclusion",1,0.629404052784636,0,1,NA
"1950","preassembly of GPI anchor in ER membrane",1,0.705094147941391,0,1,NA
"1951","prefoldin complex",1,0.698011312291748,0,1,NA
"1952","preribosome, large subunit precursor",1,0.497084992297336,0,2,NA
"1953","presynaptic active zone",1,0.704164208359913,0,1,NA
"1954","presynaptic membrane",1,0.704164208359913,0,1,NA
"1955","progesterone receptor signaling pathway",1,0.497087272634942,0,2,NA
"1956","pronephros development",1,0.698874417042862,0,1,NA
"1957","prostate gland growth",1,0.705255336388456,0,1,NA
"1958","proteasome core complex, beta-subunit complex",1,0.705255336388396,0,1,NA
"1959","protein-DNA complex",1,0.333791286155276,0,3,NA
"1960","protein-lysine N-methyltransferase activity",1,0.705255336388361,0,1,NA
"1961","protein amino acid ADP-ribosylation",1,0.678310769298998,0,1,NA
"1962","protein amino acid auto-ADP-ribosylation",1,0.678310769298998,0,1,NA
"1963","protein amino acid lipidation",1,0.665469870077099,0,1,NA
"1964","protein binding, bridging",1,0.478789254118645,0,2,NA
"1965","protein catabolic process",1,0.625873602920641,0,1,NA
"1966","protein complex scaffold",1,0.705255336388545,0,1,NA
"1967","protein delipidation",1,0.704595916480145,0,1,NA
"1968","protein depalmitoylation",1,0.705255336388364,0,1,NA
"1969","protein desumoylation",1,0.705255336388335,0,1,NA
"1970","protein disulfide isomerase activity",1,0.703194049252258,0,1,NA
"1971","protein disulfide oxidoreductase activity",1,0.497087272634898,0,2,NA
"1972","protein export from nucleus",1,0.658103465060279,0,1,NA
"1973","protein farnesylation",1,0.705255336388336,0,1,NA
"1974","protein farnesyltransferase activity",1,0.705255336388336,0,1,NA
"1975","protein farnesyltransferase complex",1,0.705255336388336,0,1,NA
"1976","protein folding in endoplasmic reticulum",1,0.49708727263488,0,2,NA
"1977","protein geranylgeranylation",1,0.705255336388336,0,1,NA
"1978","protein geranylgeranyltransferase activity",1,0.705255336388336,0,1,NA
"1979","protein heterooligomerization",1,0.4913384260743,0,2,NA
"1980","protein heterotrimerization",1,0.6971103445656,0,1,NA
"1981","protein import into nucleus, translocation",1,0.69953590392981,0,1,NA
"1982","protein import into peroxisome matrix",1,0.705255336388486,0,1,NA
"1983","protein kinase C binding",1,0.497087272634942,0,2,NA
"1984","protein kinase inhibitor activity",1,0.705139096972425,0,1,NA
"1985","protein localization",1,0.470640101355378,0,2,NA
"1986","protein localization to telomere",1,0.678310769298998,0,1,NA
"1987","protein N-terminus binding",1,0.41380146568912,0,2,NA
"1988","protein phosphatase 1 binding",1,0.69770745007994,0,1,NA
"1989","protein phosphatase 2A binding",1,0.705255336388336,0,1,NA
"1990","protein phosphatase 2B binding",1,0.705241119666642,0,1,NA
"1991","protein phosphatase regulator activity",1,0.704747562069118,0,1,NA
"1992","protein phosphatase type 2A complex",1,0.705255336388336,0,1,NA
"1993","protein polyubiquitination",1,0.155896765297879,0,5,NA
"1994","protein prenylation",1,0.705255336388336,0,1,NA
"1995","protein prenyltransferase activity",1,0.705255336388336,0,1,NA
"1996","protein retention in ER lumen",1,0.703257229789022,0,1,NA
"1997","protein secretion",1,0.705254628938265,0,1,NA
"1998","protein sumoylation",1,0.496856425015013,0,2,NA
"1999","protein targeting",1,0.479733454580469,0,2,NA
"2000","protein targeting to lysosome",1,0.705255336388334,0,1,NA
"2001","protein targeting to membrane",1,0.704595916480145,0,1,NA
"2002","protein targeting to peroxisome",1,0.553814006210785,0,1,NA
"2003","protein targeting to vacuole",1,0.675189982162715,0,1,NA
"2004","protein transmembrane transporter activity",1,0.705201465027635,0,1,NA
"2005","protein tyrosine kinase inhibitor activity",1,0.681235846837711,0,1,NA
